N_unmapped	8186486
N_multimapping	3098476
N_noFeature	5845823
N_ambiguous	61684
gene:Smp_329140	0
gene:Smp_315690	0
gene:Smp_317470	0
gene:Smp_318880	1
gene:Smp_319020	3
gene:Smp_349630	6
gene:Smp_349560	0
gene:Smp_179970	2
gene:Smp_173350	2
gene:Smp_317840	3
gene:Smp_165590	0
gene:Smp_165600	0
gene:Smp_319240	0
gene:Smp_319340	696
gene:Smp_350240	0
gene:Smp_243170	836
gene:Smp_199340	32
gene:Smp_180260	0
gene:Smp_311250	6
gene:Smp_349570	0
gene:Smp_242000	0
gene:Smp_078490	0
gene:Smp_164480	47
gene:Smp_350510	0
gene:Smp_201260	0
gene:Smp_099150	3566
gene:Smp_099160	10738
gene:Smp_099210	76
gene:Smp_176600	4278
gene:Smp_099170	1058
gene:Smp_346460	11126
gene:Smp_099240	3475
gene:Smp_176620	5322
gene:Smp_176630	883
gene:Smp_176640	1744
gene:Smp_176650	710
gene:Smp_346470	1033
gene:Smp_099300	582
gene:Smp_099310	7736
gene:Smp_099320	2247
gene:Smp_305350	4712
gene:Smp_176700	0
gene:Smp_323110	0
gene:Smp_336800	61
gene:Smp_087760	1642
gene:Smp_306370	9635
gene:Smp_337450	0
gene:Smp_176760	1709
gene:Smp_241980	8342
gene:Smp_176780	1146
gene:Smp_341680	2034
gene:Smp_099570	2906
gene:Smp_346480	10156
gene:Smp_241990	24
gene:Smp_345330	2666
gene:Smp_085010	1923
gene:Smp_168290	3
gene:Smp_345790	0
gene:Smp_103610	14325
gene:Smp_179960	0
gene:Smp_333870	0
gene:Smp_333930	0
gene:Smp_333220	0
gene:Smp_334070	0
gene:Smp_334240	0
gene:Smp_067060	24757
gene:Smp_344940	9
gene:Smp_067090	558
gene:Smp_158430	854
gene:Smp_158440	703
gene:Smp_200460	9
gene:Smp_173020	852
gene:Smp_092950	11721
MissingGeneID	121
gene:Smp_092930	3438
gene:Smp_244890	49
gene:Smp_244880	161
gene:Smp_160410	1197
gene:Smp_347660	1506
gene:Smp_306440	2472
gene:Smp_328690	146
gene:Smp_213650	601
gene:Smp_213640	1376
gene:Smp_160460	11546
gene:Smp_244700	1586
gene:Smp_070540	37
gene:Smp_160490	739
gene:Smp_244670	39
gene:Smp_313840	1999
