N_unmapped	9961049
N_multimapping	3353223
N_noFeature	5350460
N_ambiguous	57229
gene:Smp_329140	0
gene:Smp_315690	0
gene:Smp_317470	0
gene:Smp_318880	3
gene:Smp_319020	0
gene:Smp_349630	0
gene:Smp_349560	0
gene:Smp_179970	3
gene:Smp_173350	2
gene:Smp_317840	0
gene:Smp_165590	0
gene:Smp_165600	0
gene:Smp_319240	2
gene:Smp_319340	563
gene:Smp_350240	0
gene:Smp_243170	582
gene:Smp_199340	24
gene:Smp_180260	0
gene:Smp_311250	9
gene:Smp_349570	0
gene:Smp_242000	0
gene:Smp_078490	1
gene:Smp_164480	40
gene:Smp_350510	2
gene:Smp_201260	0
gene:Smp_099150	4484
gene:Smp_099160	12124
gene:Smp_099210	86
gene:Smp_176600	3584
gene:Smp_099170	873
gene:Smp_346460	9362
gene:Smp_099240	2376
gene:Smp_176620	5339
gene:Smp_176630	954
gene:Smp_176640	1479
gene:Smp_176650	760
gene:Smp_346470	1014
gene:Smp_099300	562
gene:Smp_099310	7934
gene:Smp_099320	1284
gene:Smp_305350	4423
gene:Smp_176700	0
gene:Smp_323110	0
gene:Smp_336800	76
gene:Smp_087760	2018
gene:Smp_306370	10010
gene:Smp_337450	0
gene:Smp_176760	1442
gene:Smp_241980	6110
gene:Smp_176780	1009
gene:Smp_341680	2144
gene:Smp_099570	3263
gene:Smp_346480	8838
gene:Smp_241990	42
gene:Smp_345330	2742
gene:Smp_085010	1447
gene:Smp_168290	1
gene:Smp_345790	0
gene:Smp_103610	16465
gene:Smp_179960	0
gene:Smp_333870	0
gene:Smp_333930	0
gene:Smp_333220	0
gene:Smp_334070	0
gene:Smp_334240	0
gene:Smp_067060	25400
gene:Smp_344940	4
gene:Smp_067090	324
gene:Smp_158430	971
gene:Smp_158440	438
gene:Smp_200460	2
gene:Smp_173020	694
gene:Smp_092950	9765
MissingGeneID	144
gene:Smp_092930	3965
gene:Smp_244890	32
gene:Smp_244880	132
gene:Smp_160410	1444
gene:Smp_347660	1870
gene:Smp_306440	2289
gene:Smp_328690	90
gene:Smp_213650	558
gene:Smp_213640	988
gene:Smp_160460	11749
gene:Smp_244700	1673
gene:Smp_070540	27
gene:Smp_160490	521
gene:Smp_244670	43
gene:Smp_313840	1242
gene:Smp_164190	2934
gene:Smp_164180	112
gene:Smp_330320	1
gene:Smp_164200	1508
gene:Smp_077980	12200
gene:Smp_164210	4557
gene:Smp_168930	3856
gene:Smp_114430	636
gene:Smp_114435	104
gene:Smp_086060	1088
gene:Smp_349660	241
gene:Smp_154980	2306
gene:Smp_154970	506
gene:Smp_200620	1
gene:Smp_061100	34
gene:Smp_154960	4090
gene:Smp_196400	1691
gene:Smp_103790	96
gene:Smp_201070	98
gene:Smp_318490	9
gene:Smp_016050	10192
gene:Smp_130910	1295
gene:Smp_172850	2069
gene:Smp_245010	2289
gene:Smp_016090	15937
gene:Smp_130940	1588
gene:Smp_347280	158
gene:Smp_016200	2988
gene:Smp_016180	8503
gene:Smp_319030	21
gene:Smp_130980	1626
gene:Smp_342560	12
gene:Smp_130960	86
gene:Smp_016130	296
gene:Smp_130950	4387
gene:Smp_171010	65
gene:Smp_089570	552
gene:Smp_171020	2056
gene:Smp_089590	1875
gene:Smp_171030	2341
gene:Smp_245050	2093
gene:Smp_171040	4036
gene:Smp_089630	2292
gene:Smp_089640	2239
gene:Smp_089650	1187
gene:Smp_089670	40232
gene:Smp_171060	9
gene:Smp_171070	4318
gene:Smp_089700	11154
gene:Smp_171080	752
gene:Smp_171090	188
gene:Smp_022640	8306
gene:Smp_319400	3
gene:Smp_092150	427
gene:Smp_151640	1228
gene:Smp_055390	2783
gene:Smp_055400	2792
gene:Smp_151650	901
gene:Smp_055420	1148
gene:Smp_151660	4
gene:Smp_151670	2829
gene:Smp_055440	1893
gene:Smp_055450	849
gene:Smp_245120	532
gene:Smp_245390	0
gene:Smp_334270	0
gene:Smp_334350	0
gene:Smp_334520	0
gene:Smp_334590	0
gene:Smp_334660	0
gene:Smp_334690	0
gene:Smp_319550	0
gene:Smp_319560	0
gene:Smp_112110	0
gene:Smp_335410	0
gene:Smp_335420	0
gene:Smp_335440	0
gene:Smp_335450	0
gene:Smp_335430	0
gene:Smp_319590	0
gene:Smp_167830	0
gene:Smp_331680	0
gene:Smp_331690	0
gene:Smp_331700	2616
gene:Smp_196600	4587
gene:Smp_152180	5503
gene:Smp_152190	7
gene:Smp_152200	1
gene:Smp_152210	236
gene:Smp_200970	1
gene:Smp_152220	392
gene:Smp_056200	1948
gene:Smp_152230	3517
gene:Smp_152260	548
gene:Smp_319730	68
gene:Smp_152270	1590
gene:Smp_056240	4137
gene:Smp_152280	130
gene:Smp_056260	37
gene:Smp_152290	313
gene:Smp_056280	2
gene:Smp_319810	55
gene:Smp_152300	2202
gene:Smp_152310	0
gene:Smp_200300	911
gene:Smp_336630	658
gene:Smp_176440	3197
gene:Smp_176430	735
gene:Smp_319890	74
gene:Smp_176460	729
gene:Smp_098840	3688
gene:Smp_098850	338
gene:Smp_163240	493
gene:Smp_163230	856
gene:Smp_163220	2510
gene:Smp_163210	7764
gene:Smp_200310	0
gene:Smp_068990	4980
gene:Smp_319950	0
gene:Smp_320000	0
gene:Smp_320030	0
gene:Smp_345080	3895
gene:Smp_159550	796
gene:Smp_159560	3361
gene:Smp_159570	755
gene:Smp_159590	3104
gene:Smp_159600	431
gene:Smp_129610	110
gene:Smp_342440	8
gene:Smp_129590	4848
gene:Smp_129580	2698
gene:Smp_302870	0
gene:Smp_347120	239
gene:Smp_129550	2165
gene:Smp_129560	7139
gene:Smp_013690	3876
gene:Smp_320230	13
gene:Smp_332680	4150
gene:Smp_342030	482
gene:Smp_124350	201
gene:Smp_340110	4322
gene:Smp_004080	1106
gene:Smp_004070	251
gene:Smp_004060	259
gene:Smp_124340	46
gene:Smp_340100	1520
gene:Smp_213670	2111
gene:Smp_213680	3616
gene:Smp_124320	1526
gene:Smp_004000	371
gene:Smp_003990	8852
gene:Smp_003980	2912
gene:Smp_003970	4409
gene:Smp_341700	1289
gene:Smp_124300	6690
gene:Smp_124290	102
gene:Smp_003940	1086
gene:Smp_003930	155
gene:Smp_124280	59
gene:Smp_320690	0
gene:Smp_003900	1170
gene:Smp_342020	3277
gene:Smp_124240	3103
gene:Smp_003860	673
gene:Smp_124230	225
gene:Smp_213690	8417
gene:Smp_213700	2297
gene:Smp_124210	524
gene:Smp_245630	41
gene:Smp_332790	508
gene:Smp_003770	24752
gene:Smp_332800	239
gene:Smp_124160	987
gene:Smp_003700	1652
gene:Smp_124130	184
gene:Smp_003670	1544
gene:Smp_003660	14192
gene:Smp_124120	596
gene:Smp_124110	2906
gene:Smp_003630	5459
gene:Smp_003620	4162
gene:Smp_003610	304
gene:Smp_003600	10
gene:Smp_188200	4
gene:Smp_321880	9
gene:Smp_124100	2163
gene:Smp_342010	360
gene:Smp_124080	13
gene:Smp_124070	9
gene:Smp_124060	282
gene:Smp_124050	3278
gene:Smp_342000	127
gene:Smp_124030	2368
gene:Smp_124020	2298
gene:Smp_321950	2
gene:Smp_245690	360
gene:Smp_124010	133
gene:Smp_124000	33375
gene:Smp_003440	293
gene:Smp_321620	5373
gene:Smp_322050	0
gene:Smp_003410	8732
gene:Smp_337440	25112
gene:Smp_341990	2474
gene:Smp_123940	2760
gene:Smp_003340	6316
gene:Smp_003330	84
gene:Smp_341980	8158
gene:Smp_123920	204
gene:Smp_003300	0
gene:Smp_123910	26
gene:Smp_123900	0
gene:Smp_003280	384
gene:Smp_341970	1203
gene:Smp_003250	410
gene:Smp_123870	3308
gene:Smp_003230	179
gene:Smp_123860	238
gene:Smp_123850	0
gene:Smp_123840	93
gene:Smp_003190	21
gene:Smp_123830	222
gene:Smp_123820	467
gene:Smp_123810	242
gene:Smp_003140	3872
gene:Smp_003130	833
gene:Smp_245815	57
gene:Smp_245810	0
gene:Smp_245820	17326
gene:Smp_197070	251
gene:Smp_213710	1723
gene:Smp_213720	2139
gene:Smp_200440	627
gene:Smp_073800	3180
gene:Smp_073790	2072
